Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_002.jpg;-7.464916;0;0.6972972;-1.158997;101.9216;186.2127;0.7305;302.3064;0.9556011
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_053.jpg;-9.712638;0;0.8471454;-1.087107;101.9017;186.246;0.9427384;302.563;0.8127631
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_103.jpg;-11.96193;0;0.9970982;-0.9529483;101.876;186.2894;1.265406;302.9292;0.4552146
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_153.jpg;-14.18739;0;1;-0.8409594;101.862;186.313;1.494735;303.3761;0.1386605
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_202.jpg;-15;0;1;-0.6339091;101.8475;186.3425;1.76219;304.0697;359.8114
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_253.jpg;-15;0;1;-0.5114872;101.841;186.3591;1.843104;304.2794;359.7329
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_302.jpg;-15;0;1;-0.3349562;101.8365;186.3781;1.856223;304.2512;359.7975
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_353.jpg;-15;0;1;-0.217533;101.8355;186.3857;1.824395;303.8608;359.8928
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_402.jpg;-15;0;1;0.04075563;101.8377;186.3893;1.70134;303.5612;0.04642478
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_453.jpg;-15;0;1;0.08873884;101.8371;186.3891;1.473338;303.5574;0.06049061
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_502.jpg;-15;0;1;0.1308042;101.8361;186.3886;1.010734;303.5515;359.9939
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_553.jpg;-15;0;1;0.1319537;101.8362;186.3886;0.7169464;303.5518;359.9761
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_602.jpg;-15;0;1;0.1267336;101.8363;186.3885;0.2916984;303.5519;359.9511
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_652.jpg;-15;0;1;0.1219739;101.8364;186.3884;0.02173465;303.5518;359.9358
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_702.jpg;-15;0;1;0.1132597;101.8365;186.3883;359.6417;303.5513;359.9151
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_753.jpg;-15;0;1;0.1065539;101.8367;186.3883;359.4141;303.5508;359.9138
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_819.jpg;-15;0;1;0.08582135;101.8368;186.3882;359.127;303.5507;359.9361
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_868.jpg;-15;0;1;0.07046738;101.8369;186.3881;358.8941;303.5511;359.9755
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_919.jpg;-15;0;1;0.05925998;101.837;186.3881;358.7777;303.5517;0.0152888
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_03_969.jpg;-15;0;1;0.01770547;101.8364;186.3878;358.7217;303.552;0.007086538
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_018.jpg;-15;0;1;-0.03216083;101.8364;186.3878;358.7782;303.5516;359.9856
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_069.jpg;-14.22611;0;1;-0.0430752;101.8366;186.388;358.922;303.5518;359.9893
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_119.jpg;0;0;0;-0.04641576;101.8366;186.388;359.0254;302.7877;359.9776
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_169.jpg;0;0;0;-0.04786242;101.8366;186.3881;359.1858;302.7879;359.982
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_219.jpg;0;0;0;-0.04874476;101.8366;186.3881;359.2951;302.788;359.9849
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_269.jpg;0;0;0.05157885;-0.04920751;101.8365;186.3881;359.4601;302.7881;359.9892
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_319.jpg;0;0;0.2009306;-0.04869596;101.8365;186.3882;359.5694;302.7881;359.992
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_369.jpg;0;0;0.3511507;-0.04785225;101.8364;186.3882;359.73;302.7881;-0.004021938
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_419.jpg;0;0;0.451398;-0.0466372;101.8364;186.3883;359.8337;302.7882;-0.001513247
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_469.jpg;0;0;0.6513359;-0.04418205;101.8364;186.3883;359.9821;302.7882;0.001988914
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_518.jpg;0;0;0.8001654;-0.04105783;101.8364;186.3884;0.07544398;302.7881;0.004147302
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_569.jpg;0;0;0.951074;-0.03865752;101.8363;186.3884;0.2054373;302.7881;0.007064167
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_620.jpg;0;0;1;-0.03604065;101.8363;186.3884;0.2847504;302.7881;0.00878145
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_669.jpg;0;0;1;-0.03178471;101.8363;186.3885;0.3917072;302.788;0.01100323
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_719.jpg;0;0;1;-0.02722896;101.8363;186.3885;0.45456;302.788;0.01224445
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_786.jpg;0;0;1;-0.02408025;101.8363;186.3885;0.5590681;302.7879;0.01415211
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_835.jpg;0;0;1;-0.01926779;101.8362;186.3885;0.5982429;302.7878;0.01249336
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_886.jpg;0;0;1;-0.01241271;101.8362;186.3885;0.6399129;302.7878;0.005805076
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_934.jpg;0;0;1;0;101.8362;186.3885;0.6577519;302.7878;4.233128E-05
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_04_985.jpg;0;0;1;0;101.8362;186.3885;0.6697578;302.7881;-0.004065334
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_034.jpg;0;0;1;0;101.8362;186.3885;0.6689907;302.7882;-0.00536077
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_084.jpg;0;0;0;0;101.8362;186.3885;0.6568971;302.7882;359.9933
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_135.jpg;0;0;0;0;101.8362;186.3885;0.6421534;302.7882;359.9927
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_184.jpg;0;0.04793195;0;0;101.8362;186.3886;0.6107372;302.788;359.992
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_235.jpg;0;0.1981385;0;0.01460107;101.8362;186.3886;0.5817346;302.7231;359.9922
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_285.jpg;0;0.3505435;0;0.02004121;101.8367;186.3878;0.5568909;302.6055;359.9928
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_334.jpg;0;0.5083949;0;0.0381943;101.8377;186.3863;0.5592716;302.668;359.992
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_386.jpg;0;0.6497915;0;0.05735336;101.84;186.3828;0.5854951;302.743;-0.005241709
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_435.jpg;0;0.7998687;0;0.08541507;101.8424;186.3792;0.6248884;302.6855;0.001343466
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_485.jpg;0;0.9489594;0;0.1248801;101.8473;186.3714;0.7227295;302.8733;-0.00124881
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_535.jpg;0;1;0;0.1540996;101.8517;186.3645;0.8119674;302.8056;0.0001506128
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_586.jpg;0;1;0;0.2071165;101.8603;186.3512;0.9903797;302.8574;-0.001116849
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_635.jpg;0;1;0;0.2362081;101.8667;186.3412;1.107629;302.8388;-0.0005039274
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_684.jpg;0;1;0;0.2790596;101.878;186.3235;1.294165;302.674;-0.0009613808
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_735.jpg;0;1;0;0.324504;101.8856;186.3116;1.316926;302.6895;-0.002640192
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_786.jpg;0;1;0;0.4058771;101.8973;186.2936;1.195612;302.5241;-0.0004645272
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_835.jpg;-1.497281;1;0;0.4271564;101.9061;186.2797;1.130481;302.6083;-0.001551742
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_885.jpg;-3.736024;1;0;0.4740382;101.9204;186.2564;1.076234;302.4932;0.0001043656
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_935.jpg;-5.983026;1;0;0.5165505;101.9309;186.2385;1.082678;302.4261;-0.003866444
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_05_985.jpg;-8.230599;1;0;0.5566106;101.9478;186.2088;1.13043;302.2186;359.9893
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_06_035.jpg;-10.47973;1;0;0.5835814;101.9592;186.1875;1.168351;301.933;359.9841
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_06_085.jpg;-12.72078;1;0;0.6241865;101.9765;186.1539;1.199604;301.3715;359.9884
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_06_135.jpg;-14.9791;1;0;0.6647412;101.9884;186.1294;1.218171;300.9248;-0.003030781
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_06_186.jpg;-15;1;0;0.7114301;102.0061;186.0905;1.219504;300.2073;0.004306983
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_06_234.jpg;-15;1;0;0.733236;102.0179;186.0635;1.199539;299.6593;0.004040622
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_06_285.jpg;-15;1;0;0.7923656;102.0364;186.0198;1.188411;298.7355;0.005580024
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_06_335.jpg;-15;1;0;0.8259943;102.0491;185.989;1.188483;298.1347;0.004355343
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_06_386.jpg;-15;1;0;0.8553946;102.0687;185.9401;1.198722;297.1765;0.005197311
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_06_435.jpg;-15;1;0;0.9074473;102.0819;185.9057;1.206415;296.5178;0.005041076
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_06_485.jpg;-12.77055;1;0;0.9600908;102.1022;185.8518;1.209509;295.576;0.005249396
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_06_535.jpg;-10.51777;1;0;0.990026;102.1162;185.8144;1.211212;295.0523;0.004444537
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_06_585.jpg;-8.144341;1;0;1.03606;102.1383;185.756;1.220996;294.3982;0.003489685
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_06_635.jpg;-6.018258;1;0;1.069053;102.1538;185.7157;1.221493;294.0576;0.002726879
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_06_684.jpg;-3.747849;1;0;1.123436;102.1786;185.653;1.227826;293.6668;0.001972136
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_06_735.jpg;-3.001194;1;0;1.153118;102.196;185.61;1.227924;293.4936;0.0009759807
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_06_802.jpg;-5.262717;1;0;1.199205;102.2225;185.5433;1.221514;293.1459;0.001528923
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_06_852.jpg;-8.272926;1;0;1.243804;102.2486;185.4733;1.226487;292.5721;0.002161663
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_06_902.jpg;-10.50701;1;0;1.290341;102.2738;185.4003;1.221673;291.7709;0.0007682773
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_06_968.jpg;-12.77968;1;0;1.319888;102.2976;185.3237;1.226857;290.717;359.9769
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_07_034.jpg;-15;1;0;1.361726;102.3196;185.2441;1.217159;289.4144;359.944
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_07_084.jpg;-15;1;0;1.422014;102.34;185.1619;1.179536;288.0201;359.9237
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_07_135.jpg;-15;1;0;1.452276;102.3528;185.1053;1.153695;287.0719;359.9038
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_07_185.jpg;-15;1;0;1.497077;102.3707;185.0178;1.1189;285.6219;359.8654
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_07_235.jpg;-12.76713;1;0;1.527702;102.3823;184.9578;1.101042;284.7162;359.8464
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_07_285.jpg;-10.49706;1;0;1.574307;102.3995;184.8653;1.083157;283.4992;359.8326
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_07_334.jpg;-9.007701;1;0;1.590095;102.4112;184.8019;1.079021;282.8274;359.8393
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_07_385.jpg;-6.014525;1;0;1.652585;102.4293;184.7042;1.087722;282.0369;359.8726
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_07_436.jpg;-3.759376;1;0;1.683986;102.4417;184.6372;1.114929;281.6524;359.9006
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_07_502.jpg;-1.493087;1;0;1.729035;102.4684;184.499;1.221525;281.2654;359.9834
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_07_551.jpg;0;1;0;1.773708;102.4821;184.428;1.284393;281.2066;0.00109572
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_07_602.jpg;0;1;0;1.818156;102.5027;184.32;1.328757;281.1738;-0.001560904
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_07_651.jpg;-0.7379342;1;0;1.850269;102.5167;184.2472;1.315993;281.1525;-0.001239846
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_07_702.jpg;-2.986654;1;0;1.896987;102.5371;184.1357;1.281267;280.9587;0.0005851546
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_07_769.jpg;-5.260333;1;0;1.927671;102.5564;184.0208;1.280285;280.4892;0.001357119
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_07_835.jpg;-5.253035;1;0;1.98362;102.5743;183.9031;1.280709;279.7831;0.00171985
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_07_884.jpg;-2.265846;1;0;2.030289;102.5924;183.7825;1.286423;279.2734;0.0009228149
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_07_934.jpg;-0.0353233;1;0;2.05954;102.605;183.7006;1.294001;279.1286;-7.361006E-05
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_07_984.jpg;0;1;0;2.103779;102.6246;183.5756;1.307501;279.0694;-0.001068255
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_08_035.jpg;0;1;0;2.133045;102.6378;183.4909;1.308195;279.0539;-0.001162376
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_08_083.jpg;0;1;0;2.177489;102.6579;183.3617;1.30796;279.0396;-0.001193333
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_08_135.jpg;0;1;0;2.207634;102.6715;183.2741;1.309753;279.031;-0.001202901
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_08_185.jpg;0;1;0;2.251513;102.6922;183.1404;1.317117;279.0196;-0.001240541
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_08_234.jpg;0;1;0;2.280187;102.7061;183.0499;1.317193;279.0127;-0.001224395
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_08_285.jpg;0;1;0;2.324655;102.7275;182.9119;1.321967;279.0007;-0.001257496
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_08_335.jpg;2.274252;1;0;2.353579;102.7423;182.8185;1.326811;279.0821;-0.001917169
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_08_384.jpg;4.517688;1;0;2.395769;102.7666;182.6767;1.326352;279.4516;-0.003741638
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_08_435.jpg;6.760478;1;0;2.423944;102.7847;182.5814;1.313895;279.912;0.00846978
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_08_484.jpg;4.491417;1;0;2.467014;102.8136;182.4364;1.296307;280.6477;0.02522362
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_08_534.jpg;2.2572;1;0;2.495942;102.833;182.3383;1.288138;280.9851;0.01700504
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_08_585.jpg;0;1;0;2.539274;102.8624;182.1885;1.303753;281.2214;-0.001677099
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_08_635.jpg;0;1;0;2.567033;102.8824;182.0869;1.330933;281.261;-0.001794996
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_08_684.jpg;0;1;0;2.608501;102.9126;181.933;1.34971;281.2693;-0.001481868
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_08_734.jpg;0;1;0;2.6376;102.9328;181.8291;1.347219;281.2619;-0.001384243
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_08_784.jpg;0;1;0;2.680937;102.9636;181.6712;1.34431;281.2494;-0.001376288
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_08_835.jpg;0;1;0;2.709189;102.9844;181.5645;1.342884;281.2414;-0.001361049
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_08_901.jpg;0;1;0;2.751142;103.0159;181.4022;1.351632;281.2284;-0.00139899
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_08_951.jpg;0;1;0;2.793296;103.0479;181.2375;1.357777;281.2157;-0.001425602
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_001.jpg;0;1;0;2.835334;103.0695;181.1263;1.360291;281.2078;-0.001437506
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_051.jpg;0;1;0;2.863286;103.1021;180.9576;1.361534;281.1962;-0.001470987
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_100.jpg;0;1;0;2.905081;103.1242;180.8437;1.36087;281.1884;-0.001443752
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_150.jpg;0;1;0;2.932849;103.1576;180.6708;1.362391;281.1775;-0.0009798221
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_200.jpg;0;1;0;2.974092;103.1802;180.5542;1.36596;281.1669;-0.00145112
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_250.jpg;0;1;0;3.001721;103.2143;180.3772;1.368275;281.1536;-0.001463852
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_300.jpg;0;1;0;3.043041;103.2373;180.2579;1.367901;281.1451;-0.001460516
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_350.jpg;0;1;0;3.070209;103.2722;180.0768;1.375008;281.1311;-0.001488396
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_401.jpg;0;1;0;3.111328;103.2957;179.9547;1.376443;281.1219;-0.001487583
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_450.jpg;0;1;0;3.138657;103.3313;179.7696;1.378762;281.1099;-0.001073024
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_501.jpg;0;1;0;3.179238;103.3552;179.6449;1.381456;281.0988;-0.001525723
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_551.jpg;0;1;0;3.206423;103.3914;179.4559;1.380754;281.0849;-0.001496779
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_601.jpg;0;1;0;3.246768;103.4158;179.3284;1.384858;281.0754;-0.00142862
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_651.jpg;0;1;0;3.273803;103.4528;179.1353;1.388883;281.0613;-0.001103133
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_701.jpg;0;1;0;3.313944;103.4776;179.0052;1.391788;281.0496;-0.001547681
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_751.jpg;0;1;0;3.34084;103.5153;178.8082;1.394225;281.0359;-0.001127168
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_800.jpg;0;1;0;3.380763;103.5405;178.6755;1.395755;281.0243;-0.001563136
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_850.jpg;0;1;0;3.407928;103.5788;178.4745;1.399201;281.0089;-0.001473639
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_900.jpg;0;1;0;3.447214;103.6045;178.3392;1.398687;280.998;-0.00161462
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_09_951.jpg;0;1;0;3.473504;103.6434;178.1342;1.40211;280.9818;-0.001595367
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_10_000.jpg;0;1;0;3.512991;103.6696;177.9963;1.406591;280.9707;-0.001511822
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_10_050.jpg;0;1;0;3.539458;103.7091;177.7874;1.408486;280.9551;-0.00116582
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_10_100.jpg;0;1;0;3.579139;103.7357;177.6469;1.412743;280.9435;-0.001182315
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_10_149.jpg;0;1;0;3.604752;103.7759;177.4342;1.414187;280.9247;-0.00167045
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_10_200.jpg;0;1;0;3.643824;103.8029;177.2911;1.416915;280.9136;-0.001563618
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_10_250.jpg;0;1;0;3.670408;103.8436;177.0745;1.41857;280.8961;-0.001581754
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_10_300.jpg;0;1;0;3.708551;103.871;176.9288;1.422914;280.8835;-0.001592058
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_10_350.jpg;2.254595;1;0;3.734935;103.913;176.7085;1.425808;280.9714;-0.002314923
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_10_400.jpg;4.506086;1;0;3.773123;103.9422;176.5606;1.426463;281.1764;-0.00331942
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_10_450.jpg;6.744311;1;0;3.797517;103.989;176.3378;1.413879;281.8216;0.01399043
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_10_500.jpg;4.492451;1;0;3.834885;104.0221;176.1886;1.389668;282.3702;0.03483961
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_10_550.jpg;2.221987;1;0;3.86134;104.0729;175.9633;1.339729;283.0112;0.05322124
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_10_600.jpg;0;1;0;3.899915;104.1077;175.8119;1.315034;283.2613;0.06927893
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_10_650.jpg;0;1;0;3.92481;104.1603;175.5826;1.295166;283.3936;0.08670862
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_10_700.jpg;0;1;0;3.962263;104.1959;175.4284;1.291626;283.4127;0.09242265
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_10_751.jpg;0;1;0;3.986585;104.2498;175.1951;1.298172;283.3997;0.08742315
C:\Users\Nexus\Documents\NANDODEGREE\IMG\robocam_2018_07_25_16_15_10_800.jpg;0;1;0;4.024266;104.2861;175.0382;1.313029;283.3813;0.07673602
